ID,Home_income,Home_car,Home_drive,Age,Gender,Home_type,P_Trip_purpose,P_Trip_seq
49141_2,4,0,1,"[35,40)",1,4,0,1
49451_1,2,0,1,"[70,75)",1,3,4,2
49141_2,4,0,1,"[35,40)",1,4,4,2
49779_2,3,0,0,"[30,35)",0,4,0,1
50457_2,3,0,1,"[65,70)",0,1,2,2
96119_3,3,0,0,"[35,40)",0,2,3,2
192469_3,5,1,0,"[15,20)",0,1,4,2
50457_2,3,0,1,"[65,70)",0,1,4,3
50457_1,3,0,1,"[65,70)",1,1,4,3
248957_3,4,0,1,"[35,40)",0,4,0,1
192469_3,5,1,0,"[15,20)",0,1,0,1
50457_1,3,0,1,"[65,70)",1,1,2,2
96023_2,4,1,1,"[55,60)",0,4,4,2
50457_1,3,0,1,"[65,70)",1,1,2,1
50710_4,3,1,0,"[20,25)",0,1,0,1
50457_2,3,0,1,"[65,70)",0,1,2,1
50385_1,3,0,0,"[60,65)",1,1,0,1
96336_3,3,1,1,"[25,30)",1,4,4,2
254793_1,5,1,0,"[60,65)",1,1,0,1
248957_3,4,0,1,"[35,40)",0,4,4,2
95773_1,1,0,0,"[65,70)",0,3,0,1
95831_3,4,1,0,"[15,20)",0,3,4,2
95831_3,4,1,0,"[15,20)",0,3,0,1
50710_4,3,1,0,"[20,25)",0,1,1,2
50710_3,3,1,1,"[25,30)",0,1,0,1
50385_1,3,0,0,"[60,65)",1,1,4,2
96119_3,3,0,0,"[35,40)",0,2,4,3
95773_1,1,0,0,"[65,70)",0,3,2,2
254793_1,5,1,0,"[60,65)",1,1,4,2
50710_3,3,1,1,"[25,30)",0,1,4,2
96336_3,3,1,1,"[25,30)",1,4,0,1
96023_2,4,1,1,"[55,60)",0,4,0,1
193016_1,3,1,0,"[45,50)",0,1,0,1
254793_4,5,1,1,"[30,35)",1,1,0,1
193016_1,3,1,0,"[45,50)",0,1,4,2
254793_4,5,1,1,"[30,35)",1,1,4,2
96119_3,3,0,0,"[35,40)",0,2,0,1
254807_2,5,1,0,"[60,65)",0,1,0,1
255402_3,3,1,0,"[75,80)",0,1,2,1
254972_1,4,1,1,"[45,50)",1,1,0,1
255314_2,4,0,0,"[60,65)",0,1,4,2
255314_2,4,0,0,"[60,65)",0,1,0,1
194533_1,3,0,1,"[30,35)",1,4,0,1
255401_3,4,1,1,"[30,35)",0,1,0,1
255401_1,4,1,1,"[65,70)",1,1,4,2
255401_3,4,1,1,"[30,35)",0,1,4,2
255658_3,4,1,0,"[25,30)",0,1,4,2
255154_3,4,1,0,"[15,20)",0,1,4,2
255658_2,4,1,1,"[50,55)",0,1,4,2
255401_1,4,1,1,"[65,70)",1,1,0,1
51014_2,5,1,1,"[30,35)",0,1,0,1
196713_3,5,1,1,"[30,35)",1,1,0,1
254951_1,2,1,1,"[60,65)",1,1,2,1
255650_1,5,1,1,"[60,65)",1,1,4,2
254807_3,5,1,1,"[35,40)",0,1,0,1
254782_3,4,1,0,"[15,20)",0,1,0,1
194448_2,4,0,0,"[65,70)",0,1,2,1
254837_2,5,1,1,"[35,40)",0,1,4,2
254949_3,5,1,0,"[35,40)",1,1,4,2
255395_2,3,1,0,"[15,20)",0,1,0,1
50834_1,4,0,0,"[40,45)",0,1,0,1
255315_1,4,1,1,"[75,80)",1,1,4,2
51014_1,5,1,0,"[55,60)",1,1,4,2
254807_2,5,1,0,"[60,65)",0,1,4,2
255658_3,4,1,0,"[25,30)",0,1,1,1
254807_1,5,1,1,"[60,65)",1,1,0,1
255061_2,1,1,0,"[60,65)",0,1,2,1
194526_3,5,1,1,"[30,35)",1,1,4,2
254821_2,5,0,1,"[35,40)",0,1,4,2
255496_2,3,1,1,"[40,45)",0,1,4,2
255402_3,3,1,0,"[75,80)",0,1,4,2
257575_1,4,1,1,"[40,45)",0,1,4,2
254949_3,5,1,0,"[35,40)",1,1,0,1
50900_2,5,1,1,"[35,40)",0,1,4,2
255395_1,3,1,1,"[45,50)",0,1,4,2
196796_4,5,1,1,"[30,35)",1,1,4,2
254971_2,4,0,0,"[45,50)",0,1,0,1
51014_3,5,1,1,"[30,35)",1,1,4,2
51014_2,5,1,1,"[30,35)",0,1,4,2
255395_2,3,1,0,"[15,20)",0,1,4,2
195475_3,5,1,1,"[30,35)",1,4,4,2
195293_3,5,1,1,"[35,40)",0,1,0,1
194533_1,3,0,1,"[30,35)",1,4,4,2
254821_3,5,0,1,"[30,35)",1,1,0,1
255315_1,4,1,1,"[75,80)",1,1,2,1
194526_2,5,1,0,"[60,65)",0,1,3,2
254830_2,4,0,0,"[55,60)",0,1,0,1
255328_1,4,1,1,"[55,60)",1,1,0,1
257575_1,4,1,1,"[40,45)",0,1,0,1
254807_1,5,1,1,"[60,65)",1,1,4,2
254766_1,3,0,1,"[60,65)",1,1,4,2
194476_3,5,1,0,"[15,20)",1,4,0,1
254830_2,4,0,0,"[55,60)",0,1,4,2
255650_3,5,1,1,"[25,30)",1,1,4,2
195475_2,5,1,1,"[35,40)",0,4,4,2
254766_1,3,0,1,"[60,65)",1,1,0,1
256114_1,5,1,1,"[45,50)",1,1,4,2
254807_3,5,1,1,"[35,40)",0,1,4,2
255364_1,4,1,1,"[35,40)",1,1,0,1
194526_3,5,1,1,"[30,35)",1,1,0,1
255024_3,4,0,0,"[30,35)",0,1,4,2
196713_2,5,1,0,"[55,60)",0,1,4,2
255024_1,4,0,1,"[60,65)",0,1,4,2
254837_2,5,1,1,"[35,40)",0,1,0,1
255061_2,1,1,0,"[60,65)",0,1,4,2
254875_1,4,0,1,"[60,65)",0,1,4,2
255444_4,5,1,1,"[40,45)",0,1,4,2
254821_2,5,0,1,"[35,40)",0,1,0,1
255398_3,3,1,0,"[15,20)",0,1,0,1
195155_1,3,0,1,"[30,35)",1,4,4,2
254792_1,3,0,1,"[45,50)",1,1,4,2
50834_2,4,0,0,"[20,25)",0,1,4,3
50834_1,4,0,0,"[40,45)",0,1,4,2
255395_1,3,1,1,"[45,50)",0,1,0,1
255154_3,4,1,0,"[15,20)",0,1,0,1
254971_2,4,0,0,"[45,50)",0,1,4,2
254821_3,5,0,1,"[30,35)",1,1,4,2
255328_3,4,1,0,"[15,20)",1,1,4,2
255623_1,3,1,1,"[50,55)",1,1,4,2
194524_3,5,1,1,"[20,25)",1,4,2,2
195293_1,5,1,0,"[65,70)",1,1,4,3
194526_2,5,1,0,"[60,65)",0,1,4,3
195293_1,5,1,0,"[65,70)",1,1,0,1
255650_2,5,1,1,"[55,60)",0,1,4,2
196713_2,5,1,0,"[55,60)",0,1,3,1
255496_2,3,1,1,"[40,45)",0,1,0,1
195293_4,5,1,1,"[35,40)",1,1,4,2
196884_2,4,1,0,"[60,65)",0,1,4,2
256535_1,4,1,1,"[65,70)",1,1,4,2
256535_3,4,1,1,"[35,40)",1,1,0,1
255228_4,5,1,0,"[25,30)",1,1,4,2
255444_4,5,1,1,"[40,45)",0,1,0,1
256114_1,5,1,1,"[45,50)",1,1,0,1
195155_1,3,0,1,"[30,35)",1,4,0,1
256433_2,4,1,0,"[35,40)",0,1,4,2
51014_3,5,1,1,"[30,35)",1,1,0,1
254980_1,4,0,1,"[35,40)",1,1,0,1
196796_3,5,1,1,"[35,40)",0,1,0,1
255658_2,4,1,1,"[50,55)",0,1,0,1
254821_1,5,0,1,"[40,45)",0,1,4,2
255328_3,4,1,0,"[15,20)",1,1,0,1
195475_1,5,1,0,"[60,65)",0,4,0,1
255364_1,4,1,1,"[35,40)",1,1,4,2
195475_1,5,1,0,"[60,65)",0,4,4,2
195293_4,5,1,1,"[35,40)",1,1,0,1
255444_5,5,1,1,"[35,40)",1,1,4,2
50900_1,5,1,1,"[35,40)",1,1,0,1
255650_2,5,1,1,"[55,60)",0,1,0,1
254821_1,5,0,1,"[40,45)",0,1,0,1
255593_2,3,0,1,"[55,60)",0,1,0,1
196884_4,4,1,0,"[85,90]",0,1,4,2
50900_2,5,1,1,"[35,40)",0,1,0,1
255398_3,3,1,0,"[15,20)",0,1,4,2
194476_3,5,1,0,"[15,20)",1,4,4,2
254819_1,1,0,1,"[75,80)",1,1,4,2
254972_1,4,1,1,"[45,50)",1,1,4,2
254792_1,3,0,1,"[45,50)",1,1,0,1
255650_1,5,1,1,"[60,65)",1,1,2,1
255024_1,4,0,1,"[60,65)",0,1,0,1
255024_3,4,0,0,"[30,35)",0,1,0,1
194423_2,5,1,0,"[55,60)",0,1,0,1
194423_2,5,1,0,"[55,60)",0,1,4,2
196884_4,4,1,0,"[85,90]",0,1,3,1
50834_2,4,0,0,"[20,25)",0,1,0,1
255061_1,1,1,1,"[60,65)",1,1,4,2
255444_3,5,1,0,"[40,45)",0,1,4,2
50900_1,5,1,1,"[35,40)",1,1,4,2
195386_2,4,0,0,"[25,30)",0,2,0,1
194500_1,5,1,1,"[55,60)",1,4,0,1
194526_2,5,1,0,"[60,65)",0,1,2,1
254819_1,1,0,1,"[75,80)",1,1,2,1
196713_1,5,1,1,"[55,60)",1,1,0,1
254770_1,4,1,1,"[40,45)",1,1,0,1
255299_1,4,1,1,"[50,55)",1,1,4,2
254947_1,3,0,1,"[35,40)",1,1,0,1
254947_1,3,0,1,"[35,40)",1,1,4,2
254770_1,4,1,1,"[40,45)",1,1,4,2
255056_2,4,1,0,"[45,50)",0,1,4,2
195475_3,5,1,1,"[30,35)",1,4,0,1
195386_1,4,0,1,"[25,30)",0,2,0,1
194448_2,4,0,0,"[65,70)",0,1,4,2
52935_3,4,1,0,"[85,90]",0,1,2,1
52935_2,4,1,0,"[55,60)",0,1,0,1
194500_2,5,1,0,"[55,60)",0,4,4,2
50834_2,4,0,0,"[20,25)",0,1,1,2
254980_2,4,0,1,"[30,35)",0,1,4,2
196796_4,5,1,1,"[30,35)",1,1,0,1
254980_1,4,0,1,"[35,40)",1,1,4,2
256433_1,4,1,1,"[35,40)",1,1,0,1
254875_1,4,0,1,"[60,65)",0,1,0,1
195386_1,4,0,1,"[25,30)",0,2,4,2
255650_3,5,1,1,"[25,30)",1,1,0,1
196713_1,5,1,1,"[55,60)",1,1,4,2
52935_3,4,1,0,"[85,90]",0,1,4,2
51354_1,3,0,0,"[50,55)",0,1,4,2
255056_2,4,1,0,"[45,50)",0,1,0,1
195386_2,4,0,0,"[25,30)",0,2,4,2
194476_2,5,1,1,"[40,45)",0,4,4,2
255444_5,5,1,1,"[35,40)",1,1,0,1
255623_1,3,1,1,"[50,55)",1,1,0,1
255444_3,5,1,0,"[40,45)",0,1,0,1
194476_1,5,1,1,"[45,50)",1,4,4,2
196713_3,5,1,1,"[30,35)",1,1,4,2
194500_3,5,1,1,"[30,35)",1,4,4,2
194524_2,5,1,0,"[50,55)",0,4,0,1
255658_5,4,1,0,"[15,20)",1,1,0,1
254877_1,4,0,1,"[35,40)",1,1,4,2
255011_1,2,0,1,"[35,40)",1,1,0,1
254925_1,3,0,0,"[40,45)",0,1,0,1
195531_1,5,1,1,"[45,50)",1,2,0,1
51014_1,5,1,0,"[55,60)",1,1,0,1
194524_1,5,1,1,"[50,55)",1,4,0,1
256524_1,1,0,0,"[75,80)",0,1,4,2
254925_1,3,0,0,"[40,45)",0,1,4,2
52935_2,4,1,0,"[55,60)",0,1,4,2
256433_1,4,1,1,"[35,40)",1,1,4,2
255623_4,3,1,0,"[15,20)",0,1,4,2
194524_1,5,1,1,"[50,55)",1,4,4,2
194476_1,5,1,1,"[45,50)",1,4,0,1
194361_1,5,1,1,"[35,40)",1,1,4,2
254877_1,4,0,1,"[35,40)",1,1,0,1
254980_2,4,0,1,"[30,35)",0,1,0,1
194361_1,5,1,1,"[35,40)",1,1,0,1
255228_4,5,1,0,"[25,30)",1,1,0,1
255103_2,4,0,0,"[60,65)",0,4,4,2
195531_2,5,1,1,"[40,45)",0,2,4,2
254844_2,5,1,1,"[45,50)",0,1,0,1
255038_1,3,1,0,"[30,35)",0,1,4,2
255011_1,2,0,1,"[35,40)",1,1,4,2
194524_3,5,1,1,"[20,25)",1,4,0,1
256433_2,4,1,0,"[35,40)",0,1,0,1
196796_3,5,1,1,"[35,40)",0,1,4,2
254782_3,4,1,0,"[15,20)",0,1,4,2
254805_1,4,1,1,"[40,45)",0,1,0,1
255593_2,3,0,1,"[55,60)",0,1,4,2
256535_1,4,1,1,"[65,70)",1,1,0,1
255623_3,3,1,0,"[20,25)",0,1,4,2
255061_1,1,1,1,"[60,65)",1,1,2,1
255321_1,4,1,1,"[35,40)",1,1,4,2
194361_2,5,1,0,"[35,40)",0,1,0,1
255299_1,4,1,1,"[50,55)",1,1,0,1
194448_1,4,0,1,"[40,45)",0,1,0,1
195475_2,5,1,1,"[35,40)",0,4,0,1
194243_2,5,1,0,"[35,40)",0,1,4,2
255658_5,4,1,0,"[15,20)",1,1,4,2
255623_3,3,1,0,"[20,25)",0,1,2,1
194448_1,4,0,1,"[40,45)",0,1,4,2
194500_2,5,1,0,"[55,60)",0,4,0,1
255338_4,4,1,0,"[20,25)",0,1,2,1
194524_3,5,1,1,"[20,25)",1,4,4,4
195531_3,5,1,0,"[15,20)",0,2,0,1
255126_1,4,1,1,"[35,40)",1,1,0,1
255338_4,4,1,0,"[20,25)",0,1,4,2
194243_2,5,1,0,"[35,40)",0,1,0,1
194476_2,5,1,1,"[40,45)",0,4,0,1
256524_1,1,0,0,"[75,80)",0,1,2,1
255321_1,4,1,1,"[35,40)",1,1,0,1
194500_3,5,1,1,"[30,35)",1,4,0,1
256474_3,4,1,1,"[25,30)",0,1,0,1
255038_1,3,1,0,"[30,35)",0,1,0,1
194361_2,5,1,0,"[35,40)",0,1,4,2
195531_2,5,1,1,"[40,45)",0,2,0,1
257588_1,4,0,1,"[35,40)",0,1,0,1
254805_1,4,1,1,"[40,45)",0,1,4,2
51354_1,3,0,0,"[50,55)",0,1,0,1
256107_2,4,1,1,"[25,30)",1,1,4,2
257588_1,4,0,1,"[35,40)",0,1,4,2
255103_2,4,0,0,"[60,65)",0,4,0,1
255126_1,4,1,1,"[35,40)",1,1,4,2
254844_3,5,1,0,"[15,20)",1,1,4,2
195531_3,5,1,0,"[15,20)",0,2,1,2
256107_2,4,1,1,"[25,30)",1,1,0,1
254844_2,5,1,1,"[45,50)",0,1,4,2
195531_1,5,1,1,"[45,50)",1,2,4,2
58797_2,4,0,1,"[30,35)",0,4,4,2
58612_1,4,0,1,"[35,40)",1,4,4,2
58797_2,4,0,1,"[30,35)",0,4,3,1
256168_4,4,1,1,"[25,30)",0,3,0,1
58612_2,4,0,1,"[35,40)",0,4,4,3
53736_1,3,0,1,"[35,40)",1,5,4,2
59304_2,4,1,1,"[30,35)",0,1,4,2
58797_1,4,0,1,"[30,35)",1,4,0,1
256405_4,5,0,1,"[25,30)",0,2,4,2
58612_2,4,0,1,"[35,40)",0,4,2,1
254780_3,5,0,0,"[40,45)",0,4,0,1
58612_1,4,0,1,"[35,40)",1,4,0,1
54853_2,3,1,0,"[65,70)",0,4,4,2
54853_2,3,1,0,"[65,70)",0,4,2,1
256405_2,5,0,0,"[50,55)",0,2,0,1
54616_1,4,0,1,"[30,35)",1,4,0,1
254780_3,5,0,0,"[40,45)",0,4,4,2
256314_4,5,0,0,"[20,25)",0,2,0,1
53736_1,3,0,1,"[35,40)",1,5,0,1
54728_1,4,1,1,"[35,40)",1,4,4,2
256314_2,5,0,0,"[45,50)",0,2,3,1
59304_2,4,1,1,"[30,35)",0,1,3,1
58797_1,4,0,1,"[30,35)",1,4,2,2
54728_1,4,1,1,"[35,40)",1,4,0,1
59027_1,5,1,1,"[35,40)",1,1,0,1
53757_1,2,0,1,"[35,40)",1,5,0,1
256314_2,5,0,0,"[45,50)",0,2,4,2
256306_2,5,0,0,"[45,50)",0,2,0,1
59027_1,5,1,1,"[35,40)",1,1,4,2
256257_2,1,0,0,"[75,80)",0,2,2,1
256314_4,5,0,0,"[20,25)",0,2,4,2
256405_1,5,0,1,"[50,55)",1,2,4,2
256257_2,1,0,0,"[75,80)",0,2,4,2
256405_4,5,0,1,"[25,30)",0,2,0,1
254780_4,5,0,0,"[35,40)",1,4,0,1
256405_1,5,0,1,"[50,55)",1,2,0,1
256077_2,4,1,1,"[45,50)",0,3,0,1
254780_4,5,0,0,"[35,40)",1,4,4,2
256077_2,4,1,1,"[45,50)",0,3,4,2
59347_2,4,1,1,"[30,35)",0,1,4,3
54993_2,4,0,0,"[30,35)",0,4,0,1
256077_4,4,1,0,"[15,20)",0,3,0,1
54993_1,4,0,0,"[30,35)",1,4,4,2
54616_1,4,0,1,"[30,35)",1,4,4,2
54993_2,4,0,0,"[30,35)",0,4,4,2
54578_1,4,1,1,"[35,40)",1,4,4,2
54993_1,4,0,0,"[30,35)",1,4,0,1
256405_2,5,0,0,"[50,55)",0,2,4,2
256077_4,4,1,0,"[15,20)",0,3,4,2
256168_4,4,1,1,"[25,30)",0,3,4,2
54578_1,4,1,1,"[35,40)",1,4,0,1
256306_2,5,0,0,"[45,50)",0,2,4,2
59347_2,4,1,1,"[30,35)",0,1,3,1
66580_1,1,0,0,"[25,30)",1,5,0,1
61600_1,1,0,0,"[25,30)",0,4,4,2
120161_3,1,1,1,"[35,40)",1,2,0,1
61600_1,1,0,0,"[25,30)",0,4,1,1
62153_2,4,1,0,"[45,50)",0,2,4,2
120161_3,1,1,1,"[35,40)",1,2,4,2
121827_6,5,1,0,"[15,20)",1,4,0,1
65070_1,5,1,1,"[55,60)",0,1,4,3
65804_2,4,0,0,"[65,70)",0,1,4,2
121827_5,5,1,0,"[15,20)",0,4,0,1
61103_1,2,0,1,"[25,30)",0,5,3,1
121923_3,4,1,0,"[60,65)",0,4,2,1
65804_2,4,0,0,"[65,70)",0,1,2,1
60770_1,3,0,0,"[35,40)",1,5,4,4
60770_1,3,0,0,"[35,40)",1,5,0,1
121827_4,5,1,1,"[45,50)",0,4,0,1
62456_1,4,1,1,"[40,45)",1,3,4,2
66580_1,1,0,0,"[25,30)",1,5,4,4
66040_2,4,1,1,"[35,40)",1,1,0,1
121827_5,5,1,0,"[15,20)",0,4,4,2
120161_4,1,1,1,"[25,30)",0,2,4,2
65070_1,5,1,1,"[55,60)",0,1,3,2
60770_1,3,0,0,"[35,40)",1,5,0,3
120271_1,3,1,1,"[35,40)",1,2,4,2
121827_6,5,1,0,"[15,20)",1,4,4,3
120161_4,1,1,1,"[25,30)",0,2,0,1
66302_1,4,0,1,"[35,40)",1,3,0,1
120271_3,3,1,0,"[10,15)",1,2,0,1
66040_2,4,1,1,"[35,40)",1,1,4,2
61059_1,1,0,1,"[25,30)",0,5,0,1
121827_6,5,1,0,"[15,20)",1,4,1,2
62153_2,4,1,0,"[45,50)",0,2,0,1
121923_3,4,1,0,"[60,65)",0,4,4,2
120271_3,3,1,0,"[10,15)",1,2,4,2
121923_3,4,1,0,"[60,65)",0,4,2,3
60770_1,3,0,0,"[35,40)",1,5,4,2
61668_1,4,1,1,"[60,65)",1,1,4,2
121827_4,5,1,1,"[45,50)",0,4,4,2
66302_1,4,0,1,"[35,40)",1,3,4,2
121923_3,4,1,0,"[60,65)",0,4,4,4
61103_1,2,0,1,"[25,30)",0,5,4,2
121923_4,4,1,1,"[25,30)",0,4,4,2
61668_1,4,1,1,"[60,65)",1,1,1,1
60985_1,1,0,1,"[25,30)",0,5,4,2
62456_1,4,1,1,"[40,45)",1,3,0,1
65070_2,5,1,1,"[30,35)",0,1,0,1
60985_1,1,0,1,"[25,30)",0,5,1,1
61059_1,1,0,1,"[25,30)",0,5,4,2
121923_4,4,1,1,"[25,30)",0,4,0,1
241350_1,4,1,1,"[65,70)",1,4,4,2
241350_1,4,1,1,"[65,70)",1,4,0,1
241301_1,2,0,1,"[30,35)",0,5,4,2
241552_2,5,1,1,"[50,55)",0,4,4,3
241230_2,4,1,1,"[45,50)",0,5,4,2
241350_2,4,1,0,"[60,65)",0,4,0,1
241301_1,2,0,1,"[30,35)",0,5,0,1
241552_3,5,1,1,"[35,40)",0,4,4,2
241594_1,5,1,1,"[55,60)",1,6,4,2
241374_1,3,1,1,"[40,45)",0,4,0,1
79905_1,4,1,1,"[55,60)",1,1,4,2
79905_1,4,1,1,"[55,60)",1,1,0,1
241276_1,2,0,1,"[60,65)",1,3,0,1
241594_1,5,1,1,"[55,60)",1,6,0,1
241230_2,4,1,1,"[45,50)",0,5,0,1
241552_1,5,1,1,"[55,60)",1,4,4,2
241276_1,2,0,1,"[60,65)",1,3,4,2
241552_3,5,1,1,"[35,40)",0,4,0,1
241552_1,5,1,1,"[55,60)",1,4,0,1
34823_1,1,0,0,"[50,55)",1,2,4,2
35566_1,1,0,1,"[55,60)",1,2,0,1
239243_4,3,1,0,"[25,30)",0,4,4,2
34906_1,1,0,0,"[55,60)",1,1,2,1
239175_2,4,0,1,"[40,45)",0,3,4,2
239199_1,4,1,1,"[65,70)",1,3,0,1
33100_2,3,0,1,"[55,60)",0,1,4,2
32015_4,3,1,0,"[15,20)",0,1,4,2
239243_3,3,1,1,"[25,30)",1,4,4,2
239243_3,3,1,1,"[25,30)",1,4,0,1
82768_1,1,0,0,"[60,65)",0,1,0,1
239214_1,2,0,1,"[35,40)",0,1,4,2
239214_1,2,0,1,"[35,40)",0,1,0,1
34481_1,1,0,0,"[65,70)",1,2,2,1
32015_4,3,1,0,"[15,20)",0,1,0,1
239175_1,4,0,1,"[40,45)",1,3,4,2
82894_2,5,1,1,"[30,35)",0,4,3,2
82768_1,1,0,0,"[60,65)",0,1,4,2
35371_1,1,0,0,"[55,60)",1,2,2,1
34736_1,1,0,1,"[60,65)",1,2,2,1
34481_1,1,0,0,"[65,70)",1,2,4,2
82894_2,5,1,1,"[30,35)",0,4,0,1
239243_4,3,1,0,"[25,30)",0,4,0,1
238972_2,3,0,1,"[45,50)",1,2,0,1
32399_2,1,0,0,"[20,25)",0,1,0,1
239175_2,4,0,1,"[40,45)",0,3,0,1
32015_3,3,1,0,"[25,30)",1,1,4,2
34359_1,1,0,0,"[60,65)",1,2,4,2
238972_2,3,0,1,"[45,50)",1,2,4,2
33100_2,3,0,1,"[55,60)",0,1,0,1
35566_1,1,0,1,"[55,60)",1,2,4,2
239199_2,4,1,0,"[60,65)",0,3,0,1
239175_1,4,0,1,"[40,45)",1,3,0,1
239199_1,4,1,1,"[65,70)",1,3,4,2
34736_1,1,0,1,"[60,65)",1,2,4,2
34906_1,1,0,0,"[55,60)",1,1,4,2
32015_3,3,1,0,"[25,30)",1,1,2,1
34359_1,1,0,0,"[60,65)",1,2,3,1
241288_2,3,1,1,"[55,60)",0,3,0,1
35371_1,1,0,0,"[55,60)",1,2,4,2
239199_2,4,1,0,"[60,65)",0,3,4,2
32399_2,1,0,0,"[20,25)",0,1,4,3
241391_1,3,1,1,"[35,40)",1,1,0,1
246445_1,5,1,1,"[45,50)",1,1,0,1
246445_1,5,1,1,"[45,50)",1,1,4,2
241182_2,4,1,1,"[60,65)",0,1,0,1
241501_3,5,1,1,"[25,30)",1,1,4,2
241501_4,5,1,1,"[25,30)",0,1,0,1
241430_2,4,1,0,"[60,65)",0,3,3,1
241182_2,4,1,1,"[60,65)",0,1,4,2
241391_1,3,1,1,"[35,40)",1,1,4,2
241501_3,5,1,1,"[25,30)",1,1,0,1
241485_2,4,1,1,"[30,35)",0,3,0,1
157277_1,3,1,0,"[65,70)",1,1,0,1
251245_3,4,1,1,"[25,30)",0,4,4,2
251245_3,4,1,1,"[25,30)",0,4,1,1
157394_1,1,0,0,"[80,85)",1,1,2,1
198490_1,2,1,1,"[40,45)",0,3,4,2
241219_1,2,0,1,"[35,40)",0,3,0,1
157394_2,1,0,1,"[75,80)",0,1,4,2
157277_1,3,1,0,"[65,70)",1,1,4,2
198524_2,4,1,1,"[35,40)",0,3,4,2
75759_2,2,1,1,"[35,40)",1,1,4,2
75668_3,3,0,1,"[30,35)",0,1,4,2
82069_1,4,1,1,"[30,35)",1,1,4,2
197498_1,3,1,1,"[40,45)",0,2,4,2
157277_3,3,1,1,"[30,35)",1,1,2,1
74812_1,1,0,1,"[80,85)",1,3,4,2
250906_1,4,1,1,"[40,45)",1,2,4,2
157394_1,1,0,0,"[80,85)",1,1,4,2
241219_1,2,0,1,"[35,40)",0,3,4,2
75668_3,3,0,1,"[30,35)",0,1,0,1
157394_2,1,0,1,"[75,80)",0,1,3,1
75759_2,2,1,1,"[35,40)",1,1,0,1
157698_2,2,0,1,"[55,60)",0,1,4,2
157683_1,1,0,1,"[30,35)",0,1,4,2
198524_1,4,1,1,"[35,40)",1,3,0,1
82477_1,3,0,1,"[40,45)",1,1,4,3
75098_1,4,1,1,"[35,40)",1,3,0,1
75098_1,4,1,1,"[35,40)",1,3,4,2
157698_2,2,0,1,"[55,60)",0,1,0,1
75759_1,2,1,1,"[65,70)",0,1,0,1
198490_1,2,1,1,"[40,45)",0,3,0,1
241205_2,4,1,1,"[60,65)",0,3,0,1
75759_1,2,1,1,"[65,70)",0,1,4,2
157165_1,3,1,1,"[70,75)",0,1,2,1
241205_2,4,1,1,"[60,65)",0,3,4,2
198524_2,4,1,1,"[35,40)",0,3,0,1
250906_1,4,1,1,"[40,45)",1,2,0,1
157165_1,3,1,1,"[70,75)",0,1,4,2
244962_1,3,1,1,"[65,70)",1,4,4,2
197538_1,3,1,1,"[40,45)",0,3,4,2
74812_1,1,0,1,"[80,85)",1,3,0,1
198524_1,4,1,1,"[35,40)",1,3,4,2
244962_1,3,1,1,"[65,70)",1,4,0,1
197538_1,3,1,1,"[40,45)",0,3,0,1
251090_1,4,0,0,"[60,65)",0,2,0,1
157182_2,5,1,1,"[35,40)",0,1,4,2
157683_1,1,0,1,"[30,35)",0,1,2,1
197498_1,3,1,1,"[40,45)",0,2,0,1
251090_1,4,0,0,"[60,65)",0,2,4,2
82069_1,4,1,1,"[30,35)",1,1,0,1
157182_2,5,1,1,"[35,40)",0,1,0,1
241108_1,4,1,1,"[30,35)",1,3,0,1
147440_2,4,1,1,"[45,50)",0,2,0,1
241236_1,3,0,0,"[35,40)",0,2,0,1
241236_1,3,0,0,"[35,40)",0,2,4,2
241345_1,4,1,1,"[40,45)",1,3,0,1
147440_4,4,1,0,"[15,20)",0,2,0,1
241345_1,4,1,1,"[40,45)",1,3,4,2
157820_2,4,1,1,"[40,45)",0,3,0,1
157872_1,3,1,1,"[45,50)",1,3,0,1
147440_2,4,1,1,"[45,50)",0,2,2,2
147440_1,4,1,1,"[50,55)",1,2,4,2
142477_4,5,1,0,"[30,35)",0,3,1,3
157820_2,4,1,1,"[40,45)",0,3,4,2
157872_1,3,1,1,"[45,50)",1,3,4,2
147440_4,4,1,0,"[15,20)",0,2,1,2
157851_1,4,1,1,"[40,45)",1,3,0,1
147440_1,4,1,1,"[50,55)",1,2,0,1
147440_3,4,1,0,"[20,25)",1,2,0,1
157872_2,3,1,1,"[40,45)",0,3,4,2
251176_3,4,1,1,"[30,35)",1,4,4,4
251157_1,4,0,1,"[30,35)",1,2,4,2
142477_3,5,1,0,"[35,40)",1,3,4,3
251157_1,4,0,1,"[30,35)",1,2,0,1
142477_3,5,1,0,"[35,40)",1,3,0,1
251157_2,4,0,1,"[30,35)",0,2,4,2
251157_2,4,0,1,"[30,35)",0,2,0,1
157851_1,4,1,1,"[40,45)",1,3,4,2
146451_1,4,0,0,"[45,50)",0,4,4,3
251176_3,4,1,1,"[30,35)",1,4,0,1
147887_1,4,1,1,"[35,40)",1,2,4,3
147852_1,3,1,1,"[60,65)",1,2,4,2
142477_3,5,1,0,"[35,40)",1,3,1,2
147019_3,4,1,0,"[10,15)",1,4,4,4
147019_3,4,1,0,"[10,15)",1,4,1,2
241218_1,4,0,1,"[35,40)",1,2,4,2
157872_2,3,1,1,"[40,45)",0,3,0,1
241108_1,4,1,1,"[30,35)",1,3,4,2
142477_4,5,1,0,"[30,35)",0,3,4,4
